u,v,key,osmid,highway,lanes,name,oneway,reversed,length,rfid_c,rfid,avgspeed,time,bridge,RP1_me,RP1_fr,RP100_me,RP100_fr,RP20_me,RP20_fr,dam_RP100_al_segments,dam_RP100_al,dam_RP20_al_segments,dam_RP20_al,dam_RP1_al_segments,dam_RP1_al,maxspeed,ref,access,junction
99102642,99163907,1,"[11169976, 11122538]",residential,nan,"['North View Drive', 'West 28th Street']",True,False,260.6560664127176,"[4577, 5001, 5104, 5105, 2609, 538, 1809, 2613, 535, 2616, 537, 2618, 539]",366,43.0,0.006,nan,,0.0,0.8568571363176618,1.0,0.6057143075125558,1.0,"[np.float64(541.0), np.float64(280.0), np.float64(1767.0), np.float64(1312.0), np.float64(493.0), np.float64(1465.0), np.float64(6535.0), np.float64(318.0), np.float64(1773.0), np.float64(605.0), np.float64(323.0), np.float64(2510.0), np.float64(427.0)]",18349.0,"[np.float64(437.0), np.float64(206.0), np.float64(1389.0), np.float64(1049.0), np.float64(362.0), np.float64(1118.0), np.float64(4968.0), np.float64(235.0), np.float64(1428.0), np.float64(458.0), np.float64(251.0), np.float64(1950.0), np.float64(284.0)]",14135.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,private,nan
99102654,99254261,0,11145662,residential,nan,North Bay Road,False,True,525.1369660218202,"[1216, 2625, 1218, 1220, 2629, 1222, 1223, 8230, 5009, 1208, 1210, 1212, 1214]",823,43.0,0.012,nan,0.18211268035458847,0.9700778712311325,0.9806667073567709,1.0,0.7527999877929688,1.0,"[np.float64(1930.0), np.float64(2349.0), np.float64(20852.0), np.float64(2158.0), np.float64(2562.0), np.float64(2071.0), np.float64(1736.0), np.float64(572.0), np.float64(1200.0), np.float64(1034.0), np.float64(2503.0), np.float64(379.0), np.float64(1932.0)]",41278.0,"[np.float64(1552.0), np.float64(1943.0), np.float64(17073.0), np.float64(1791.0), np.float64(2040.0), np.float64(1743.0), np.float64(1421.0), np.float64(460.0), np.float64(965.0), np.float64(837.0), np.float64(2038.0), np.float64(306.0), np.float64(1547.0)]",33716.0,"[np.float64(300.0), np.float64(625.0), np.float64(4815.0), np.float64(563.0), np.float64(201.0), np.float64(579.0), np.float64(447.0), np.float64(95.0), np.float64(189.0), np.float64(199.0), np.float64(530.0), np.float64(65.0), np.float64(222.0)]",8830.0,nan,nan,nan,nan
99108501,8147981343,0,"[190675457, 810283530, 810283532, 432545557, 875375070]",tertiary,"['4', '3', '2']",Convention Center Drive,False,False,473.76091712833295,"[4896, 546, 5027, 5860, 4898, 4902, 4904, 4906, 3280, 49, 5811, 5813, 5815, 5817, 4895]",1754,42.0,0.011,nan,,0.0,0.4307692234332745,0.5376530781298708,0.408235325532801,0.342419335383646,"[np.float64(8145.0), np.float64(nan), np.float64(nan), np.float64(81.0), np.float64(322.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(855.0), np.float64(1359.0), np.float64(nan), np.float64(290.0), np.float64(986.0), np.float64(1701.0), np.float64(nan)]",13739.0,"[np.float64(6452.0), np.float64(nan), np.float64(nan), np.float64(42.0), np.float64(179.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(528.0), np.float64(887.0), np.float64(nan), np.float64(nan), np.float64(790.0), np.float64(464.0), np.float64(nan)]",9342.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99108501,99109558,0,"[190675569, 1002425909, 1002425910, 475940183]",tertiary,"['4', '5']",17th Street,False,True,170.3471969889771,"[5760, 3977, 4811, 4813, 562, 3796, 566, 3290, 5755, 5725, 5758, 5727]",385,48.0,0.004,nan,0.0949999988079071,0.24755542012003748,0.7635000228881836,1.0,0.5650000095367431,1.0,"[np.float64(3070.0), np.float64(1968.0), np.float64(1122.0), np.float64(3865.0), np.float64(1305.0), np.float64(2515.0), np.float64(1998.0), np.float64(696.0), np.float64(1720.0), np.float64(530.0), np.float64(4231.0), np.float64(2634.0)]",25654.0,"[np.float64(2250.0), np.float64(1553.0), np.float64(894.0), np.float64(3186.0), np.float64(951.0), np.float64(2032.0), np.float64(1653.0), np.float64(525.0), np.float64(1407.0), np.float64(420.0), np.float64(3451.0), np.float64(1961.0)]",20283.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(360.0), np.float64(nan), np.float64(nan), np.float64(323.0), np.float64(nan), np.float64(96.0), np.float64(nan), np.float64(104.0), np.float64(nan)]",883.0,30 mph,nan,nan,nan
99108501,966344009,0,1436709049,tertiary,4,17th Street,False,False,59.07804559726747,"[4546, 4808, 5004, 3797, 2072]",1265,48.0,0.001,nan,,0.0,0.7762500047683716,1.0,0.5712499618530273,1.0,"[np.float64(1688.0), np.float64(1344.0), np.float64(1331.0), np.float64(2759.0), np.float64(564.0)]",7686.0,"[np.float64(1361.0), np.float64(1063.0), np.float64(1056.0), np.float64(2202.0), np.float64(452.0)]",6134.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99109547,99109548,0,11123651,residential,2,17th Street,False,True,164.5384415964876,"[552, 6136]",375,43.0,0.004,nan,,0.0,0.5,1.0,0.33533331553141277,0.7470461479436031,"[np.float64(695.0), np.float64(7169.0)]",7864.0,"[np.float64(533.0), np.float64(3456.0)]",3989.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99109548,4243836242,0,"[680707629, 906453998, 906453999]",primary,4,Collins Avenue,False,False,177.01810094915717,"[4704, 5979, 4706, 5981, 4787, 8827, 3260, 8829]",1554,48.0,0.004,nan,,0.0,0.5590000152587891,1.0,0.3652941198909984,0.8657535530587582,"[np.float64(11909.0), np.float64(29172.0), np.float64(16823.0), np.float64(11234.0), np.float64(4511.0), np.float64(8557.0), np.float64(1858.0), np.float64(4661.0)]",88725.0,"[np.float64(8491.0), np.float64(12077.0), np.float64(12711.0), np.float64(8572.0), np.float64(3437.0), np.float64(5282.0), np.float64(nan), np.float64(3029.0)]",53599.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,FL A1A,nan,nan
99109551,2912184953,0,190675568,tertiary,4,17th Street,False,False,9.84459349492203,2809,1432,48.0,0.0,nan,,0.0,0.42500001192092896,1.0,0.19499999284744263,1.0,[np.float64(803.0)],803.0,[np.float64(369.0)],369.0,[np.float64(nan)],0.0,30 mph,nan,nan,nan
99109551,99368731,0,"[190659960, 1022823380]",secondary,"['3', '2']",Washington Avenue,True,False,173.7849040157112,"[4551, 556, 4557, 4151, 4792, 1113]",380,56.0,0.003,nan,,0.0,0.4610526436253598,1.0,0.2405555248260498,0.9993947400435453,"[np.float64(547.0), np.float64(1516.0), np.float64(6793.0), np.float64(709.0), np.float64(7462.0), np.float64(4465.0)]",21492.0,"[np.float64(213.0), np.float64(819.0), np.float64(4029.0), np.float64(325.0), np.float64(3754.0), np.float64(1780.0)]",10920.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
99109551,966344009,0,"[1436709050, 190659974]",tertiary,"['4', '3']",17th Street,False,True,233.85329993956293,"[3968, 8833, 4807, 4559, 560, 2073, 4570, 8222]",1266,48.0,0.005,nan,,0.0,0.5977777551721644,1.0,0.378148149560999,1.0,"[np.float64(2288.0), np.float64(3572.0), np.float64(6101.0), np.float64(772.0), np.float64(3254.0), np.float64(2219.0), np.float64(1132.0), np.float64(5397.0)]",24735.0,"[np.float64(1710.0), np.float64(2531.0), np.float64(3992.0), np.float64(426.0), np.float64(1774.0), np.float64(1758.0), np.float64(762.0), np.float64(3523.0)]",16476.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99109558,9251465313,0,"[996162256, 1002425897, 996162257, 996162255]",residential,"['3', '2']",Meridian Avenue,False,False,153.29701407729524,"[5120, 5697, 5123, 7642, 5756, 1117]",1773,40.0,0.004,nan,0.08333333333333333,0.5979254180613826,0.8039999643961588,1.0,0.6100000381469727,1.0,"[np.float64(2600.0), np.float64(619.0), np.float64(886.0), np.float64(915.0), np.float64(701.0), np.float64(5402.0)]",11123.0,"[np.float64(2021.0), np.float64(477.0), np.float64(729.0), np.float64(758.0), np.float64(581.0), np.float64(4426.0)]",8992.0,"[np.float64(nan), np.float64(nan), np.float64(79.0), np.float64(121.0), np.float64(126.0), np.float64(411.0)]",737.0,25 mph,nan,nan,nan
99109558,4244210063,0,"[190675570, 1002425908]",tertiary,"['4', '5']",17th Street,False,True,112.50917553519481,"[3332, 4815, 4817, 5747, 7641, 3294]",1587,48.0,0.002,nan,0.08750000596046448,0.5886384042517697,0.8384615091177133,1.0,0.6423077216515174,1.0,"[np.float64(4465.0), np.float64(2643.0), np.float64(5518.0), np.float64(3318.0), np.float64(873.0), np.float64(789.0)]",17606.0,"[np.float64(3662.0), np.float64(2158.0), np.float64(4563.0), np.float64(2687.0), np.float64(721.0), np.float64(649.0)]",14440.0,"[np.float64(442.0), np.float64(nan), np.float64(670.0), np.float64(77.0), np.float64(110.0), np.float64(nan)]",1299.0,30 mph,nan,nan,nan
99109572,99109584,0,"[398360490, 398360491, 293376022]",tertiary,"['3', '2']",17th Street,False,True,126.67945182469161,"[576, 578, 7939, 580, 581, 7941, 7943, 584, 7945, 7947, 7949, 7951, 5074, 4893, 574]",392,42.0,0.003,yes,0.6450000405311584,0.49663170979309085,0.9612500071525574,1.0,0.7418749928474426,1.0,"[np.float64(551.0), np.float64(738.0), np.float64(448.0), np.float64(859.0), np.float64(694.0), np.float64(311.0), np.float64(329.0), np.float64(1695.0), np.float64(653.0), np.float64(2094.0), np.float64(217.0), np.float64(572.0), np.float64(328.0), np.float64(292.0), np.float64(819.0)]",10600.0,"[np.float64(509.0), np.float64(690.0), np.float64(380.0), np.float64(805.0), np.float64(648.0), np.float64(211.0), np.float64(227.0), np.float64(1373.0), np.float64(607.0), np.float64(1522.0), np.float64(93.0), np.float64(316.0), np.float64(148.0), np.float64(118.0), np.float64(756.0)]",8403.0,"[np.float64(334.0), np.float64(569.0), np.float64(299.0), np.float64(670.0), np.float64(534.0), np.float64(nan), np.float64(nan), np.float64(419.0), np.float64(462.0), np.float64(42.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(497.0)]",3826.0,nan,nan,nan,nan
99109572,11146973270,0,564777522,tertiary,3,West Avenue,False,False,38.80445365176935,"[7777, 4498, 7667]",1826,48.0,0.001,nan,0.10000000397364299,0.6874838094703218,0.7719999313354492,1.0,0.5539999961853027,1.0,"[np.float64(2473.0), np.float64(933.0), np.float64(408.0)]",3814.0,"[np.float64(1967.0), np.float64(664.0), np.float64(326.0)]",2957.0,"[np.float64(329.0), np.float64(nan), np.float64(50.0)]",379.0,30 mph,nan,nan,nan
99109572,99201077,0,"[586108490, 83193500, 586106146]",residential,2,West Avenue,False,True,77.13231402178089,"[6978, 4493, 4494, 5072, 987]",668,48.0,0.002,yes,0.5680000305175781,0.624048195314524,1.0774999856948853,1.0,0.8587499856948853,1.0,"[np.float64(204.0), np.float64(2630.0), np.float64(1598.0), np.float64(558.0), np.float64(1032.0)]",6022.0,"[np.float64(190.0), np.float64(2111.0), np.float64(1483.0), np.float64(365.0), np.float64(952.0)]",5101.0,"[np.float64(144.0), np.float64(477.0), np.float64(1102.0), np.float64(nan), np.float64(588.0)]",2311.0,30 mph,nan,nan,nan
99109584,11529643838,0,83070779,secondary,3,Dade Boulevard,False,False,6.272315534312384,7936,1835,48.0,0.0,nan,0.3400000035762787,1.0,1.0999999046325684,1.0,0.8799999952316284,1.0,[np.float64(1957.0)],1957.0,[np.float64(1701.0)],1701.0,[np.float64(768.0)],768.0,30 mph,nan,nan,nan
99109584,4011243819,0,398360494,secondary,2,Dade Boulevard,False,True,43.57228343521657,2888,1439,48.0,0.001,nan,0.22000000874201456,0.4188004080878857,0.7957142421177456,1.0,0.575714247567313,1.0,[np.float64(7290.0)],7290.0,[np.float64(5757.0)],5757.0,[np.float64(963.0)],963.0,30 mph,nan,nan,nan
99109955,99109961,0,11123730,residential,nan,West 40th Street,False,True,127.46582022239612,"[592, 590, 8860, 4414]",397,43.0,0.003,nan,0.14764704423792221,1.0,0.9894117467543658,1.0,0.7441176246194279,1.0,"[np.float64(858.0), np.float64(7694.0), np.float64(828.0), np.float64(763.0)]",10143.0,"[np.float64(681.0), np.float64(6184.0), np.float64(670.0), np.float64(615.0)]",8150.0,"[np.float64(103.0), np.float64(1453.0), np.float64(177.0), np.float64(134.0)]",1867.0,nan,nan,nan,nan
99109955,99113617,0,"[1078098113, 1001919270]",residential,nan,North Meridian Avenue,False,False,84.81645436789807,"[625, 4612, 4694, 4447]",411,43.0,0.002,nan,0.09799999594688416,0.4181392936480088,0.8808333079020182,1.0,0.637500007947286,1.0,"[np.float64(301.0), np.float64(2455.0), np.float64(2752.0), np.float64(665.0)]",6173.0,"[np.float64(238.0), np.float64(1948.0), np.float64(2143.0), np.float64(526.0)]",4855.0,"[np.float64(nan), np.float64(266.0), np.float64(nan), np.float64(89.0)]",355.0,nan,nan,nan,nan
99109961,99113618,0,11130452,residential,nan,Garden Avenue,False,False,85.1314217219341,"[8267, 628, 831]",414,43.0,0.002,nan,0.11833333969116211,0.5150098279097554,0.9172726544466886,1.0,0.6727272380482067,1.0,"[np.float64(838.0), np.float64(5095.0), np.float64(441.0)]",6374.0,"[np.float64(668.0), np.float64(4020.0), np.float64(354.0)]",5042.0,"[np.float64(119.0), np.float64(316.0), np.float64(78.0)]",513.0,nan,nan,nan,nan
99109973,99109975,0,432736341,residential,nan,West 40th Street,False,True,165.87431075222548,"[4035, 4037, 4458, 4426, 8788, 601, 8794]",406,43.0,0.004,nan,,0.0,0.8871428171793619,1.0,0.6290476208641416,1.0,"[np.float64(3067.0), np.float64(1649.0), np.float64(649.0), np.float64(3985.0), np.float64(758.0), np.float64(826.0), np.float64(1183.0)]",12117.0,"[np.float64(2411.0), np.float64(1319.0), np.float64(508.0), np.float64(3005.0), np.float64(506.0), np.float64(664.0), np.float64(968.0)]",9381.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99109973,99248063,0,534855608,residential,nan,Sheridan Avenue,False,True,213.9260299740247,"[3680, 1159, 3690, 1772, 1774, 1776, 1778, 2484, 1780, 8790]",797,43.0,0.005,nan,,0.0,0.750689670957368,1.0,0.5075861832191204,1.0,"[np.float64(1134.0), np.float64(1294.0), np.float64(495.0), np.float64(880.0), np.float64(1055.0), np.float64(1184.0), np.float64(1900.0), np.float64(3939.0), np.float64(1141.0), np.float64(671.0)]",13693.0,"[np.float64(877.0), np.float64(996.0), np.float64(363.0), np.float64(628.0), np.float64(805.0), np.float64(893.0), np.float64(1418.0), np.float64(3013.0), np.float64(832.0), np.float64(463.0)]",10288.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99109975,99248064,0,11149348,residential,2,Royal Palm Avenue,False,False,204.76534661296864,"[1160, 8795]",800,43.0,0.005,nan,,0.0,0.9956522402556046,1.0,0.7495652074399202,1.0,"[np.float64(15387.0), np.float64(938.0)]",16325.0,"[np.float64(12352.0), np.float64(760.0)]",13112.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99109975,4316705861,0,432736341,residential,nan,West 40th Street,False,True,123.68993656074974,"[3697, 8804, 3686, 8798]",1646,43.0,0.003,nan,,0.0,0.8937499523162842,1.0,0.6350000500679016,1.0,"[np.float64(7459.0), np.float64(191.0), np.float64(567.0), np.float64(822.0)]",9039.0,"[np.float64(5783.0), np.float64(139.0), np.float64(396.0), np.float64(667.0)]",6985.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99109982,99186249,0,11136536,residential,nan,Chase Avenue,False,False,191.80220820701769,"[968, 963, 966, 8807]",655,43.0,0.004,nan,0.0957894764448467,0.9503311827406132,0.9186363220214844,1.0,0.6704545454545454,1.0,"[np.float64(3151.0), np.float64(6718.0), np.float64(3741.0), np.float64(775.0)]",14385.0,"[np.float64(2472.0), np.float64(5315.0), np.float64(2946.0), np.float64(605.0)]",11338.0,"[np.float64(361.0), np.float64(871.0), np.float64(395.0), np.float64(69.0)]",1696.0,nan,nan,nan,nan
99109982,4316705861,0,432736341,residential,nan,West 40th Street,False,False,107.14781982997489,"[3685, 7218, 7220, 4437, 3677]",1645,43.0,0.002,nan,,0.0,0.7923076336200421,1.0,0.5384615017817571,1.0,"[np.float64(655.0), np.float64(115.0), np.float64(781.0), np.float64(3182.0), np.float64(2462.0)]",7195.0,"[np.float64(462.0), np.float64(85.0), np.float64(604.0), np.float64(2439.0), np.float64(1847.0)]",5437.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99113617,99113618,0,11124183,residential,nan,West 39th Street,False,True,115.1245016023174,"[8264, 8858, 627]",413,43.0,0.003,nan,0.10000000149011612,0.08415615526440806,0.8473333358764649,1.0,0.606666628519694,1.0,"[np.float64(6699.0), np.float64(703.0), np.float64(670.0)]",8072.0,"[np.float64(5211.0), np.float64(556.0), np.float64(531.0)]",6298.0,"[np.float64(46.0), np.float64(nan), np.float64(47.0)]",93.0,nan,nan,nan,nan
99113617,6912085576,0,1197005188,residential,nan,North Meridian Avenue,True,False,45.04329277090834,"[7124, 4615]",1726,43.0,0.001,nan,,0.0,0.7833333810170492,1.0,0.5433333317438761,1.0,"[np.float64(988.0), np.float64(2017.0)]",3005.0,"[np.float64(775.0), np.float64(1538.0)]",2313.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,private,nan
99113618,604127517,0,11124183,residential,nan,West 39th Street,False,True,89.87987914445416,"[4420, 2667, 1971, 5620, 5622]",1229,43.0,0.002,nan,0.1850000023841858,0.9439187180682191,1.0081817453557795,1.0,0.7681818008422852,1.0,"[np.float64(1477.0), np.float64(1239.0), np.float64(1106.0), np.float64(3087.0), np.float64(305.0)]",7214.0,"[np.float64(1198.0), np.float64(986.0), np.float64(915.0), np.float64(2581.0), np.float64(260.0)]",5940.0,"[np.float64(295.0), np.float64(132.0), np.float64(261.0), np.float64(803.0), np.float64(91.0)]",1582.0,nan,nan,nan,nan
99113618,99148122,0,11130452,residential,nan,Garden Avenue,False,False,91.84804889714007,"[8265, 827, 8255]",577,43.0,0.002,nan,0.13363635540008545,0.9931859268694895,0.9550000031789144,1.0,0.7166666189829508,1.0,"[np.float64(597.0), np.float64(677.0), np.float64(5830.0)]",7104.0,"[np.float64(473.0), np.float64(543.0), np.float64(4689.0)]",5705.0,"[np.float64(72.0), np.float64(112.0), np.float64(968.0)]",1152.0,nan,nan,nan,nan
99114634,4242046384,0,11169534,residential,nan,3rd Street,False,False,18.39998937845332,"[3064, 3062]",1478,40.0,0.0,nan,,0.0,0.5266666412353516,1.0,0.3033333420753479,1.0,"[np.float64(375.0), np.float64(540.0)]",915.0,"[np.float64(201.0), np.float64(347.0)]",548.0,"[np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
99114634,99114640,0,198107348,residential,2,Euclid Avenue,False,True,137.4937826376732,"[634, 7611, 6548, 7623]",420,43.0,0.003,nan,,0.0,0.5059999783833822,1.0,0.28200000127156577,1.0,"[np.float64(192.0), np.float64(151.0), np.float64(783.0), np.float64(5295.0)]",6421.0,"[np.float64(129.0), np.float64(86.0), np.float64(281.0), np.float64(3058.0)]",3554.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99114634,99408965,0,534799474,residential,nan,3rd Street,False,True,112.46099357366077,"[2266, 1730, 6643]",1155,40.0,0.003,nan,,0.0,0.6550000054495675,1.0,0.42785712650844027,1.0,"[np.float64(3221.0), np.float64(600.0), np.float64(2720.0)]",6541.0,"[np.float64(2228.0), np.float64(468.0), np.float64(1943.0)]",4639.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
